title,price,location,bedrooms,listing_url,scraped_at,log_price,bed_bath_ratio,tier,tier_Premium
1 Bed Apartment with En Suite in Lavington,4000000.0,Lavington,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4026593,2026-07-21T13:57:46.604417,15.201804919084164,1.0,Mid,0
1 Bed Apartment with En Suite in Lavington,4000000.0,Lavington,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4026592,2026-07-21T13:57:46.604420,15.201804919084164,1.0,Mid,0
4 Bed Apartment with En Suite in Kilimani,13000000.0,Kilimani,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4026585,2026-07-21T13:57:46.604424,16.38045991542581,1.0,Mid,0
4 Bed Apartment with En Suite in Kilimani,13000000.0,Kilimani,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4026584,2026-07-21T13:57:46.604430,16.38045991542581,1.0,Mid,0
3 Bed Apartment with En Suite in Kilimani,9000000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4026582,2026-07-21T13:57:46.604434,16.012735135300492,1.0,Mid,0
3 Bed Apartment with En Suite in Kilimani,10500000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4026580,2026-07-21T13:57:46.604437,16.166885815127753,1.0,Mid,0
4 Bed Apartment with En Suite in Westlands Area,18000000.0,Westlands,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4026531,2026-07-21T13:57:46.604441,16.70588231586044,1.0,Premium,1
4 Bed Apartment with En Suite in Lavington,13500000.0,Lavington,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4026529,2026-07-21T13:57:46.604444,16.41820024340866,1.0,Mid,0
4 Bed Apartment with En Suite in Kileleshwa,13500000.0,Kileleshwa,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4026528,2026-07-21T13:57:46.604447,16.41820024340866,1.0,Mid,0
Studio Apartment with Swimming Pool in Westlands Area,6200000.0,Westlands,2,https://www.buyrentkenya.com/listings/studio-apartment-for-sale-westlands-area-4026551,2026-07-21T13:57:46.604451,15.64005985001532,2.0,Premium,1
4 Bed Apartment with En Suite in Kilimani,13500000.0,Kilimani,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4026526,2026-07-21T13:57:46.604454,16.41820024340866,1.0,Mid,0
3 Bed Apartment with En Suite in Westlands Area,13000000.0,Westlands,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4026524,2026-07-21T13:57:46.604457,16.38045991542581,1.5,Premium,1
3 Bed Apartment with En Suite in Lavington,9000000.0,Lavington,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4026523,2026-07-21T13:58:05.872858,16.012735135300492,1.5,Mid,0
1 Bed Apartment with Swimming Pool at Mtito Andei Road,5900000.0,Kilimani,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4026444,2026-07-21T13:58:05.872862,15.590462908875947,1.0,Mid,0
2 Bed Apartment with En Suite at Mtito Andei Road,13800000.0,Kilimani,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4026448,2026-07-21T13:58:05.872865,16.440179150127435,1.0,Mid,0
4 Bed Apartment with En Suite in Westlands Area,18000000.0,Westlands,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4026522,2026-07-21T13:58:05.872867,16.70588231586044,1.0,Premium,1
3 Bed Apartment with En Suite in Westlands Area,13000000.0,Westlands,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4026521,2026-07-21T13:58:05.872870,16.38045991542581,1.5,Premium,1
2 Bed Apartment with En Suite in Westlands Area,7000000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4026520,2026-07-21T13:58:05.872873,15.761420707019589,2.0,Premium,1
1 Bed Apartment with En Suite in Westlands Area,4000000.0,Westlands,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4026519,2026-07-21T13:58:05.872876,15.201804919084164,1.0,Premium,1
4 Bed Apartment with En Suite in Lavington,13500000.0,Lavington,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4026518,2026-07-21T13:58:05.872879,16.41820024340866,1.0,Mid,0
4 Bed Apartment with En Suite in Kileleshwa,13500000.0,Kileleshwa,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4026516,2026-07-21T13:58:05.872882,16.41820024340866,1.0,Mid,0
4 Bed Apartment with En Suite in Kilimani,13500000.0,Kilimani,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4026525,2026-07-21T13:58:05.872884,16.41820024340866,1.0,Mid,0
1 Bed Apartment with Swimming Pool at Mtito Andei Road,7200000.0,Kilimani,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4026449,2026-07-21T13:58:05.872887,15.789591583986285,1.0,Mid,0
3 Bed Apartment with En Suite in Lavington,9000000.0,Lavington,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4026515,2026-07-21T13:58:05.872890,16.012735135300492,1.5,Mid,0
3 Bed Apartment with En Suite in Kileleshwa,9000000.0,Kileleshwa,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4026514,2026-07-21T13:58:05.872893,16.012735135300492,1.5,Mid,0
3 Bed Apartment with En Suite in Kilimani,9000000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4026513,2026-07-21T13:58:05.872896,16.012735135300492,1.5,Mid,0
2 Bed Apartment with En Suite in Lavington,6000000.0,Lavington,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4026512,2026-07-21T13:58:05.872899,15.60727002719233,2.0,Mid,0
2 Bed Apartment with En Suite in Kileleshwa,6000000.0,Kileleshwa,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4026511,2026-07-21T13:58:05.872901,15.60727002719233,2.0,Mid,0
2 Bed Apartment with En Suite in Kilimani,6000000.0,Kilimani,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4026510,2026-07-21T13:58:05.872904,15.60727002719233,2.0,Mid,0
1 Bed Apartment with En Suite in Lavington,3000000.0,Lavington,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4026509,2026-07-21T13:58:05.872907,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Kileleshwa,3000000.0,Kileleshwa,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4026508,2026-07-21T13:58:05.872910,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Kilimani,3000000.0,Kilimani,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4026506,2026-07-21T13:58:05.872912,14.914122846632385,1.0,Mid,0
3 Bed Apartment with En Suite at Othaya Rd,24000000.0,Kileleshwa,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4026453,2026-07-21T13:58:05.872915,16.99356438831222,1.0,Mid,0
4 Bed Apartment with En Suite at Othaya Rd,26000000.0,Kileleshwa,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4026454,2026-07-21T13:58:25.811036,17.073607095985757,1.0,Mid,0
3 Bed Apartment with En Suite at Nyeri Rd,18000000.0,Kileleshwa,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4026459,2026-07-21T13:58:25.811039,16.70588231586044,1.0,Mid,0
4 Bed Apartment with En Suite at Othaya Road,31000000.0,Kileleshwa,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4026457,2026-07-21T13:58:25.811042,17.24949776244942,1.0,Mid,0
3 Bed Apartment with En Suite at Nyeri Rd,18500000.0,Kileleshwa,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4026462,2026-07-21T13:58:25.811045,16.733281290048552,1.0,Mid,0
3 Bed Apartment with En Suite at Nyeri Rd,16000000.0,Kileleshwa,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4026468,2026-07-21T13:58:25.811048,16.588099280204055,1.0,Mid,0
2 Bed Apartment with En Suite at General Mathenge,22000000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4026472,2026-07-21T13:58:25.811050,16.90655301132259,1.0,Premium,1
3 Bed Apartment with En Suite at Kindaruma Road,17000000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4026479,2026-07-21T13:58:25.811053,16.64872390202049,1.0,Mid,0
3 Bed Apartment with En Suite at Gatundu Close,22000000.0,Kileleshwa,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4026535,2026-07-21T13:58:25.811056,16.90655301132259,1.0,Mid,0
3 Bed Apartment with En Suite at Kindaruma Road,17900000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4026490,2026-07-21T13:58:25.811059,16.70031127081098,1.0,Mid,0
3 Bed Apartment with En Suite at General Mathenge,22200000.0,Westlands,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4026496,2026-07-21T13:58:25.811061,16.915602846842507,1.0,Premium,1
3 Bed Apartment with En Suite at General Mathenge,23000000.0,Westlands,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4026504,2026-07-21T13:58:25.811064,16.951004773893423,1.0,Premium,1
3 Bed Apartment with En Suite at Othaya Road,27000000.0,Kileleshwa,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4026517,2026-07-21T13:58:25.811066,17.111347423968603,1.0,Mid,0
4 Bed Apartment with En Suite at Othaya Road,34000000.0,Kileleshwa,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4026527,2026-07-21T13:58:25.811069,17.341871082580436,1.0,Mid,0
3 Bed Apartment with En Suite at Riara Road,22000000.0,Lavington,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4026530,2026-07-21T13:58:25.811072,16.90655301132259,1.0,Mid,0
3 Bed Apartment with En Suite at Elgeyo Marakwet,32000000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4026533,2026-07-21T13:58:25.811074,17.281246460764002,1.0,Mid,0
2 Bed Apartment with En Suite in Westlands Area,13450000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4026537,2026-07-21T13:58:25.811077,16.414489664012123,0.6666666666666666,Premium,1
3 Bed Apartment with En Suite in Kileleshwa,9000000.0,Kileleshwa,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4026507,2026-07-21T13:58:25.811080,16.012735135300492,1.5,Mid,0
3 Bed Apartment with En Suite in Kilimani,9000000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4026502,2026-07-21T13:58:25.811082,16.012735135300492,1.5,Mid,0
2 Bed Apartment with En Suite in Westlands Area,7000000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4026500,2026-07-21T13:58:25.811085,15.761420707019589,2.0,Premium,1
2 Bed Apartment with En Suite in Lavington,6000000.0,Lavington,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4026498,2026-07-21T13:58:25.811088,15.60727002719233,2.0,Mid,0
1 Bed Apartment with Swimming Pool in Westlands Area,8650000.0,Westlands,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4026532,2026-07-21T13:58:25.811090,15.973069878908062,1.0,Premium,1
2 Bed Apartment with En Suite in Kileleshwa,6000000.0,Kileleshwa,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4026495,2026-07-21T13:58:44.408709,15.60727002719233,2.0,Mid,0
2 Bed Apartment with En Suite in Kilimani,6000000.0,Kilimani,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4026487,2026-07-21T13:58:44.408712,15.60727002719233,2.0,Mid,0
1 Bed Apartment with En Suite in Westlands Area,4000000.0,Westlands,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4026485,2026-07-21T13:58:44.408715,15.201804919084164,1.0,Premium,1
1 Bed Apartment with En Suite in Lavington,3000000.0,Lavington,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4026481,2026-07-21T13:58:44.408718,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Kileleshwa,3000000.0,Kileleshwa,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4026477,2026-07-21T13:58:44.408721,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Kilimani,3000000.0,Kilimani,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4026476,2026-07-21T13:58:44.408724,14.914122846632385,1.0,Mid,0
2 Bed Apartment with En Suite in Westlands Area,12000000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4026473,2026-07-21T13:58:44.408729,16.300417207752275,1.0,Premium,1
1 Bed Apartment with Swimming Pool in Westlands Area,7680000.0,Westlands,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4026463,2026-07-21T13:58:44.408734,15.854130105123854,1.0,Premium,1
2 Bed Apartment with En Suite in Westlands Area,20000000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4026436,2026-07-21T13:58:44.408737,16.811242831518264,1.0,Premium,1
3 Bed Apartment with Swimming Pool at Mtito Andei Road,13800000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4026423,2026-07-21T13:58:44.408740,16.440179150127435,1.0,Mid,0
1 Bed Apartment with En Suite at Mogotio Road,9600000.0,Westlands,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4026424,2026-07-21T13:58:44.408742,16.077273656438063,1.0,Premium,1
4 Bed Apartment with En Suite in Westlands Area,18000000.0,Westlands,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4026410,2026-07-21T13:58:44.408745,16.70588231586044,1.0,Premium,1
3 Bed Apartment with En Suite in Westlands Area,13000000.0,Westlands,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4026408,2026-07-21T13:58:44.408748,16.38045991542581,1.5,Premium,1
1 Bed Apartment with En Suite in Westlands Area,4000000.0,Westlands,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4026406,2026-07-21T13:58:44.408750,15.201804919084164,1.0,Premium,1
2 Bed Apartment with En Suite in Westlands Area,7000000.0,Westlands,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4026407,2026-07-21T13:58:44.408753,15.761420707019589,2.0,Premium,1
4 Bed Apartment with En Suite in Lavington,13500000.0,Lavington,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4026405,2026-07-21T13:58:44.408756,16.41820024340866,1.0,Mid,0
4 Bed Apartment with En Suite in Kileleshwa,13500000.0,Kileleshwa,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4026404,2026-07-21T13:58:44.408758,16.41820024340866,1.0,Mid,0
4 Bed Apartment with En Suite in Kilimani,13500000.0,Kilimani,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4026403,2026-07-21T13:58:44.408761,16.41820024340866,1.0,Mid,0
3 Bed Apartment with En Suite in Lavington,9000000.0,Lavington,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4026402,2026-07-21T13:58:44.408763,16.012735135300492,1.5,Mid,0
3 Bed Apartment with En Suite in Kileleshwa,9000000.0,Kileleshwa,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4026400,2026-07-21T13:59:04.140509,16.012735135300492,1.5,Mid,0
3 Bed Apartment with En Suite in Kilimani,9000000.0,Kilimani,3,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4026399,2026-07-21T13:59:04.140527,16.012735135300492,1.5,Mid,0
2 Bed Apartment with En Suite in Lavington,6000000.0,Lavington,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4026398,2026-07-21T13:59:04.140534,15.60727002719233,2.0,Mid,0
2 Bed Apartment with En Suite in Kileleshwa,6000000.0,Kileleshwa,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4026397,2026-07-21T13:59:04.140541,15.60727002719233,2.0,Mid,0
2 Bed Apartment with En Suite in Kilimani,6000000.0,Kilimani,2,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4026396,2026-07-21T13:59:04.140548,15.60727002719233,2.0,Mid,0
1 Bed Apartment with En Suite in Lavington,3000000.0,Lavington,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4026395,2026-07-21T13:59:04.140554,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Kileleshwa,3000000.0,Kileleshwa,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4026394,2026-07-21T13:59:04.140560,14.914122846632385,1.0,Mid,0
1 Bed Apartment with En Suite in Kilimani,3000000.0,Kilimani,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4026393,2026-07-21T13:59:04.140567,14.914122846632385,1.0,Mid,0
Studio Apartment with Swimming Pool at General Mathenge,4800000.0,Westlands,2,https://www.buyrentkenya.com/listings/studio-apartment-for-sale-westlands-area-4026420,2026-07-21T13:59:04.140573,15.38412647587812,2.0,Premium,1
1 Bed Apartment with Swimming Pool at Gatundu Road,5600000.0,Kileleshwa,1,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4026384,2026-07-21T13:59:04.140580,15.538277155705378,1.0,Mid,0
4 Bed Apartment with En Suite in Westlands Area,17900000.0,Westlands,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4026356,2026-07-21T13:59:04.140586,16.70031127081098,1.0,Premium,1
4 Bed Apartment with En Suite in Westlands Area,17900000.0,Westlands,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4026355,2026-07-21T13:59:04.140592,16.70031127081098,1.0,Premium,1
4 Bed Apartment with En Suite in Westlands Area,18000000.0,Westlands,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4026238,2026-07-21T13:59:04.140597,16.70588231586044,1.0,Premium,1
4 Bed Apartment with En Suite in Lavington,13500000.0,Lavington,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4026236,2026-07-21T13:59:04.140603,16.41820024340866,1.0,Mid,0
4 Bed Apartment with En Suite in Kilimani,13000000.0,Kilimani,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4026367,2026-07-21T13:59:04.140609,16.38045991542581,1.0,Mid,0
4 Bed Apartment with En Suite in Kilimani,13000000.0,Kilimani,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4026366,2026-07-21T13:59:04.140615,16.38045991542581,1.0,Mid,0
4 Bed Apartment with En Suite in Kileleshwa,13500000.0,Kileleshwa,4,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4026235,2026-07-21T13:59:04.140621,16.41820024340866,1.0,Mid,0
